stock_id,date,recommendation,final_score,pv_score,mt_score,dd_score,current_price,suggested_entry,reasons
2317,2023-01-10,WAIT,0.1,0.0,0.5,0.0,99.4,99.4,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2882,2023-08-04,AVOID,-0.14,0.0,-0.7,0.0,46.3,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-08-07,AVOID,-0.1,0.0,-0.5,0.0,558.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-07,AVOID,-0.1,0.0,-0.5,0.0,116.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-08-07,WAIT,0.2,0.0,1.0,0.0,706.0,684.35,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-08,WAIT,0.1,0.0,0.5,0.0,116.5,115.95,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-08-08,WAIT,0.1,0.0,0.5,0.0,690.0,685.2,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-08-09,AVOID,-0.1,0.0,-0.5,0.0,554.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-09,WAIT,0.14,0.0,0.7,0.0,46.45,45.34,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-08-10,WAIT,0.1,0.0,0.5,0.0,110.0,109.65,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-08-10,AVOID,-0.1,0.0,-0.5,0.0,551.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-10,WAIT,0.26,0.4,0.5,0.0,118.0,118.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-08-10,AVOID,-0.1,0.0,-0.5,0.0,693.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-10,WAIT,0.2,0.0,1.0,0.0,46.6,45.47,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-08-11,AVOID,-0.1,0.0,-0.5,0.0,546.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-11,WAIT,0.1,0.0,0.5,0.0,118.0,116.35,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-08-11,AVOID,-0.1,0.0,-0.5,0.0,679.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-11,WAIT,0.2,0.0,1.0,0.0,46.45,45.61,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-08-14,WAIT,0.2,0.0,1.0,0.0,110.0,109.75,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-08-14,AVOID,-0.1,0.0,-0.5,0.0,541.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-14,AVOID,-0.14,0.0,-0.7,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2882,2023-08-14,WAIT,0.14,0.0,0.7,0.0,45.4,44.63,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-08-15,WAIT,0.14,0.0,0.7,0.0,107.0,107.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-08-15,AVOID,-0.14,0.0,-0.7,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2882,2023-08-15,WAIT,0.14,0.0,0.7,0.0,45.4,44.65,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2454,2023-08-16,WAIT,0.14,0.0,0.7,0.0,689.0,685.35,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-16,WAIT,0.14,0.0,0.7,0.0,45.1,44.67,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-08-17,AVOID,-0.1,0.0,-0.5,0.0,544.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-08-17,WAIT,0.14,0.0,0.7,0.0,674.0,674.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-08-18,AVOID,-0.1,0.0,-0.5,0.0,106.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-08-18,WAIT,0.14,0.0,0.7,0.0,117.5,116.72,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-08-18,WAIT,0.14,0.0,0.7,0.0,674.0,674.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-08-21,AVOID,-0.1,0.0,-0.5,0.0,106.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-08-21,AVOID,-0.1,0.0,-0.5,0.0,537.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-21,WAIT,0.1,0.0,0.5,0.0,117.0,116.8,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2317,2023-08-22,AVOID,-0.2,0.0,-1.0,0.0,106.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-08-22,AVOID,-0.1,0.0,-0.5,0.0,541.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-22,WAIT,0.14,0.0,0.7,0.0,116.5,116.5,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-08-22,WAIT,0.14,0.0,0.7,0.0,672.0,672.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-22,AVOID,-0.1,0.0,-0.5,0.0,45.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-08-23,WAIT,0.1,0.0,0.5,0.0,106.5,106.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-08-23,AVOID,-0.14,0.0,-0.7,0.0,552.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-23,WAIT,0.14,0.0,0.7,0.0,116.5,116.5,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-08-23,AVOID,-0.1,0.0,-0.5,0.0,671.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-23,AVOID,-0.1,0.0,-0.5,0.0,44.7,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-08-24,AVOID,-0.14,0.0,-0.7,0.0,109.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-08-24,WAIT,0.2,0.0,1.0,0.0,117.5,116.85,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-08-24,WAIT,0.2,0.0,1.0,0.0,691.0,684.65,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-24,AVOID,-0.1,0.0,-0.5,0.0,44.65,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-08-25,AVOID,-0.14,0.0,-0.7,0.0,108.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-08-25,AVOID,-0.14,0.0,-0.7,0.0,546.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-25,AVOID,-0.2,0.0,-1.0,0.0,116.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-08-25,WAIT,0.2,0.0,1.0,0.0,694.0,686.45,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-25,AVOID,-0.1,0.0,-0.5,0.0,44.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-08-28,AVOID,-0.14,0.0,-0.7,0.0,108.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-08-28,AVOID,-0.1,0.0,-0.5,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-08-28,WAIT,0.2,0.0,1.0,0.0,701.0,688.6,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-08-29,AVOID,-0.2,0.0,-1.0,0.0,106.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-08-29,WAIT,0.1,0.0,0.5,0.0,552.0,549.6,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-29,WAIT,0.2,0.0,1.0,0.0,117.5,116.95,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-08-29,WAIT,0.2,0.0,1.0,0.0,710.0,689.6,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-08-30,AVOID,-0.2,0.0,-1.0,0.0,106.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-08-30,WAIT,0.2,0.0,1.0,0.0,555.0,549.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-08-30,WAIT,0.1,0.0,0.5,0.0,117.0,116.97,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-08-30,WAIT,0.2,0.0,1.0,0.0,709.0,689.4,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-30,WAIT,0.1,0.0,0.5,0.0,46.1,45.69,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-08-31,AVOID,-0.2,0.0,-1.0,0.0,106.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-08-31,AVOID,-0.2,0.0,-1.0,0.0,116.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-08-31,WAIT,0.1,0.0,0.5,0.0,705.0,689.2,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-08-31,WAIT,0.1,0.0,0.5,0.0,45.6,44.83,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-09-01,AVOID,-0.2,0.0,-1.0,0.0,107.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-01,WAIT,0.2,0.0,1.0,0.0,548.0,548.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2454,2023-09-01,WAIT,0.1,0.0,0.5,0.0,710.0,689.4,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-01,WAIT,0.1,0.0,0.5,0.0,46.6,45.67,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-09-04,AVOID,-0.2,0.0,-1.0,0.0,106.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-04,WAIT,0.2,0.0,1.0,0.0,557.0,548.05,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-04,WAIT,0.2,0.0,1.0,0.0,117.5,117.05,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-04,WAIT,0.16,0.4,0.0,0.0,711.0,711.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-04,WAIT,0.2,0.0,1.0,0.0,46.65,45.68,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-09-05,AVOID,-0.14,0.0,-0.7,0.0,107.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-05,WAIT,0.1,0.0,0.5,0.0,552.0,548.05,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-05,WAIT,0.14,0.0,0.7,0.0,117.0,116.54,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-05,WAIT,0.16,0.4,0.0,0.0,718.0,718.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-05,WAIT,0.1,0.0,0.5,0.0,46.45,45.65,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-09-06,AVOID,-0.1,0.0,-0.5,0.0,106.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-09-07,AVOID,-0.1,0.0,-0.5,0.0,105.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-09-07,WAIT,0.2,0.0,1.0,0.0,117.0,116.35,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2882,2023-09-07,WAIT,0.2,0.0,1.0,0.0,45.7,45.57,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-09-08,AVOID,-0.1,0.0,-0.5,0.0,106.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-08,AVOID,-0.2,0.0,-1.0,0.0,539.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-08,WAIT,0.1,0.0,0.5,0.0,116.5,116.33,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-08,AVOID,-0.1,0.0,-0.5,0.0,709.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-08,WAIT,0.14,0.0,0.7,0.0,46.3,45.57,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-09-11,AVOID,-0.1,0.0,-0.5,0.0,105.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-11,AVOID,-0.2,0.0,-1.0,0.0,536.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-11,AVOID,-0.2,0.0,-1.0,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2882,2023-09-11,WAIT,0.14,0.0,0.7,0.0,46.55,45.62,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-12,AVOID,-0.2,0.0,-1.0,0.0,544.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-12,AVOID,-0.1,0.0,-0.5,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-12,WAIT,0.26,0.4,0.5,0.0,728.0,728.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-12,WAIT,0.2,0.0,1.0,0.0,46.65,45.68,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-13,AVOID,-0.2,0.0,-1.0,0.0,541.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-13,WAIT,0.14,0.0,0.7,0.0,116.5,116.4,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-13,WATCH,0.32,0.8,0.0,0.0,732.0,732.0,breakout confirmed with volume; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-13,WATCH,0.36,0.4,1.0,0.0,46.75,46.75,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-09-14,WAIT,0.1,0.0,0.5,0.0,117.0,116.9,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-14,WAIT,0.16,0.4,0.0,0.0,733.0,733.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-14,WATCH,0.36,0.4,1.0,0.0,46.9,46.9,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-15,WAIT,0.1,0.0,0.5,0.0,558.0,548.1,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-15,WAIT,0.2,0.0,1.0,0.0,117.5,116.9,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-15,WATCH,0.52,0.8,1.0,0.0,763.0,763.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-15,WAIT,0.1,0.0,0.5,0.0,46.65,45.92,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-09-18,WAIT,0.1,0.0,0.5,0.0,117.0,116.9,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-18,WATCH,0.32,0.8,0.0,0.0,782.0,782.0,breakout confirmed with volume; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-09-19,AVOID,-0.1,0.0,-0.5,0.0,106.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-19,AVOID,-0.2,0.0,-1.0,0.0,538.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-19,WAIT,0.1,0.0,0.5,0.0,117.0,116.92,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2330,2023-09-20,AVOID,-0.2,0.0,-1.0,0.0,535.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-20,WAIT,0.2,0.0,1.0,0.0,117.0,116.95,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-20,WAIT,0.1,0.0,0.5,0.0,759.0,723.55,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-20,AVOID,-0.1,0.0,-0.5,0.0,45.7,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-21,AVOID,-0.2,0.0,-1.0,0.0,527.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-21,WAIT,0.14,0.0,0.7,0.0,116.5,116.5,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-21,WAIT,0.1,0.0,0.5,0.0,746.0,726.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-21,AVOID,-0.1,0.0,-0.5,0.0,44.9,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-09-22,WAIT,0.14,0.0,0.7,0.0,105.0,105.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-22,AVOID,-0.2,0.0,-1.0,0.0,522.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-22,AVOID,-0.1,0.0,-0.5,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-22,AVOID,-0.2,0.0,-1.0,0.0,746.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-22,AVOID,-0.1,0.0,-0.5,0.0,44.7,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-09-25,WAIT,0.14,0.0,0.7,0.0,105.5,105.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-25,AVOID,-0.2,0.0,-1.0,0.0,525.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-25,AVOID,-0.2,0.0,-1.0,0.0,116.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2882,2023-09-25,AVOID,-0.1,0.0,-0.5,0.0,44.85,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-09-26,WAIT,0.14,0.0,0.7,0.0,104.0,104.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-26,AVOID,-0.2,0.0,-1.0,0.0,519.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-26,AVOID,-0.2,0.0,-1.0,0.0,116.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-26,AVOID,-0.1,0.0,-0.5,0.0,737.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-26,AVOID,-0.1,0.0,-0.5,0.0,44.45,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-09-27,WAIT,0.14,0.0,0.7,0.0,104.0,104.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-27,AVOID,-0.2,0.0,-1.0,0.0,522.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-27,AVOID,-0.2,0.0,-1.0,0.0,116.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-27,AVOID,-0.1,0.0,-0.5,0.0,737.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-09-27,AVOID,-0.1,0.0,-0.5,0.0,44.6,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-09-28,WAIT,0.14,0.0,0.7,0.0,104.0,104.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-09-28,AVOID,-0.2,0.0,-1.0,0.0,523.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-09-28,AVOID,-0.2,0.0,-1.0,0.0,116.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-09-28,AVOID,-0.1,0.0,-0.5,0.0,735.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-10-02,WAIT,0.14,0.0,0.7,0.0,104.5,104.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-10-02,AVOID,-0.2,0.0,-1.0,0.0,116.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-02,AVOID,-0.1,0.0,-0.5,0.0,745.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-10-03,WAIT,0.14,0.0,0.7,0.0,104.0,104.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-10-03,AVOID,-0.2,0.0,-1.0,0.0,116.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-03,WAIT,0.1,0.0,0.5,0.0,772.0,740.65,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2317,2023-10-04,WAIT,0.14,0.0,0.7,0.0,103.0,103.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-10-04,AVOID,-0.2,0.0,-1.0,0.0,115.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-04,WAIT,0.2,0.0,1.0,0.0,780.0,743.75,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-05,AVOID,-0.2,0.0,-1.0,0.0,115.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-05,WATCH,0.36,0.4,1.0,0.0,786.0,786.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-05,AVOID,-0.1,0.0,-0.5,0.0,44.05,,breakout inactive; margin trend negative; no active Davis signal; EPS improving
2317,2023-10-06,WAIT,0.1,0.0,0.5,0.0,105.5,105.2,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2412,2023-10-06,WAIT,0.14,0.0,0.7,0.0,115.5,115.5,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-06,WAIT,0.2,0.0,1.0,0.0,786.0,750.9,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2330,2023-10-11,WAIT,0.2,0.0,1.0,0.0,544.0,533.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-11,WAIT,0.1,0.0,0.5,0.0,116.5,116.45,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-11,WATCH,0.52,0.8,1.0,0.0,814.0,814.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-11,WAIT,0.2,0.0,1.0,0.0,45.95,45.33,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-10-12,WAIT,0.1,0.0,0.5,0.0,107.0,105.3,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-12,WAIT,0.2,0.0,1.0,0.0,550.0,534.0,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-12,WAIT,0.2,0.0,1.0,0.0,116.5,116.42,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-12,WATCH,0.36,0.4,1.0,0.0,815.0,815.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-12,WAIT,0.2,0.0,1.0,0.0,46.15,45.31,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2317,2023-10-13,WAIT,0.1,0.0,0.5,0.0,107.5,105.3,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
2330,2023-10-13,WAIT,0.2,0.0,1.0,0.0,553.0,534.45,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2412,2023-10-13,WAIT,0.2,0.0,1.0,0.0,116.0,116.0,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30)
2454,2023-10-13,WATCH,0.36,0.4,1.0,0.0,842.0,842.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30)
2882,2023-10-13,WAIT,0.2,0.0,1.0,0.0,45.3,45.24,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30)
